feature_id,identifiability_score,decoder_norm,activation_frequency
417,0.4333256604935569,1.0,0.0013660832
418,0.4562203679383938,0.99999994,0.00014475053
419,0.2457379507753664,1.0,0.0020898357
420,0.5476997760962132,0.99999994,0.0010584883
421,0.2298560548006135,1.0000001,0.0011941919
422,0.4707663779254251,1.0000001,0.00095897226
423,0.3073295684527101,1.0,0.00070565887
424,0.4522002367510583,1.0000001,0.0
425,0.5018721398363927,1.0,0.00047043923
426,0.3614103484163934,1.0000001,9.046908e-06
427,0.1916135931093465,1.0,0.00032568868
428,0.2744778512861244,1.0,9.046908e-06
429,0.478844757561203,1.0,0.00028950107
430,0.4011209016001645,1.0,0.00013570362
431,0.293772717236799,1.0,0.0017008188
432,0.3275102167417027,1.0,0.00053376757
433,0.4294483118133508,1.0,0.0003437825
434,0.4002483146824881,1.0000001,0.0024788529
435,0.6588496514242289,1.0,1.8093817e-05
436,0.2584361175163145,0.99999994,0.00074184645
437,0.3554795531395274,1.0000001,0.005030081
438,0.5020661027633978,1.0,4.523454e-05
439,0.4915232977885261,1.0,0.0015651152
440,0.4475317674332053,1.0,0.0023250554
441,0.3438699469842544,1.0,0.0015651152
442,0.5578265210822511,1.0,0.00012665671
443,0.3111615147618478,1.0,0.0009046908
444,0.4306247826122061,0.99999994,0.00093183154
445,0.3375736026189483,0.99999994,0.0
446,0.4370980346178706,1.0,9.046908e-05
447,0.2306213807042403,1.0,0.0012937079
448,0.302217625285563,1.0,0.00029854797
449,0.4027082040552316,1.0,0.0017189125
450,0.4249108938278004,0.99999994,0.0008504094
451,0.2102137758750534,0.99999994,0.0054643326
452,0.4329043719327698,1.0000001,0.0014565522
453,0.316620769258481,1.0,0.0009046908
454,0.5231954107460601,1.0,0.0011218166
455,0.4317519716683969,1.0,0.0094449725
456,0.5352358403177923,0.99999994,0.0024426652
457,0.5379557172829063,1.0,0.01621206
458,0.5162569374864937,1.0000001,0.001284661
459,0.3317380412521962,1.0,0.00048853306
460,0.3439356176382754,0.99999994,0.000687565
461,0.2620533419159087,0.99999994,0.00037997015
462,0.2981629029700762,1.0,0.00027140725
463,0.8359351587841547,1.0,0.0012032388
464,0.5952525786482121,1.0,0.0001085629
465,0.6070705430156087,0.99999994,9.951599e-05
466,0.7066974629703179,1.0,0.001275614
467,0.3680551936652298,1.0,0.0004975799
468,0.4071791794966211,1.0,0.0017279595
469,0.4209313355047624,1.0,0.00019903199
470,0.4323832514491199,1.0,0.00070565887
471,0.3034090736042847,1.0,0.0020988828
472,0.3357834726411434,1.0,0.00039806397
473,0.45429519351696,0.99999994,0.00084136246
474,0.4671741805978418,1.0,0.0022436331
475,0.4722568415623558,0.99999994,0.00091373775
476,0.3921119066627855,1.0,0.00094992534
477,0.4069235641738802,1.0,0.00018998508
478,0.4121795453937646,1.0,0.0048762835
479,0.5035239433829842,1.0,0.0006694712
480,0.4091714702405475,0.99999994,0.0018998507
481,0.4437015304058385,1.0000001,0.0004613923
482,0.4995693709407233,0.99999994,6.3328356e-05
483,0.2957843823314757,0.99999994,0.008449812
484,0.4187984265463466,1.0,2.7140724e-05
485,0.3799774511848244,1.0,0.00027140725
486,0.3834267074695927,1.0,0.0046139234
487,0.4283471704751799,0.99999994,0.00094992534
488,0.444864050554659,1.0,0.0012665672
489,0.2648063606952547,1.0,0.00094087847
490,0.4021605196008285,1.0,0.0024336183
491,0.7052090605241805,1.0,0.001972226
492,0.3668318553799788,0.99999994,0.0006332836
493,0.3568945814991769,0.99999994,0.00013570362
494,0.3939384167794681,0.99999994,0.0025964626
495,0.3800210409959884,1.0,0.0018817569
496,0.431399085586301,1.0,0.00025331342
497,0.5290578058591915,0.99999994,0.0003347356
498,0.305086284434198,0.99999994,0.00019903199
499,0.2574732330586298,1.0000001,0.001284661
500,0.3594699065241416,1.0,0.00014475053
501,0.3240691211076325,1.0,0.0004342516
502,0.3666181526890502,1.0,0.00048853306
503,0.4247560478455131,1.0,0.00015379745
504,0.2977410332795244,1.0,0.0004252047
505,0.240160351903037,0.99999994,0.0013660832
506,0.4795126200303905,1.0,1.8093817e-05
507,0.6468615475865184,1.0,0.00324784
508,0.3706235764858263,1.0,0.0005156738
509,0.2751098423063377,1.0,0.00047948613
510,0.3510232490782796,1.0,0.0013479893
511,0.4372368148446758,1.0000001,0.00040711087
512,0.3738094529125453,1.0,0.00035282943
513,0.3472855908898948,1.0,5.428145e-05
514,0.4070657022115814,0.9999999,0.00011760981
515,0.4586095024710776,1.0,6.3328356e-05
516,0.357139300622612,1.0,0.0015198806
517,0.2958307652569568,1.0000001,0.0012665672
518,0.3194000653757397,1.0,0.0030126204
519,0.3948494521741446,1.0,0.00037092323
520,0.2988863421795766,0.99999994,0.00094087847
521,0.3634995148185664,1.0,0.0003075949
522,0.3942094624297759,0.99999994,0.0
523,0.612021992394611,1.0,0.0011489573
524,0.403537427747568,1.0,0.002270774
525,0.4504499945360231,1.0,0.002352196
526,0.5351202776788567,0.99999994,0.0019450852
527,0.3544588762910298,1.0000001,0.0042882343
528,0.2186334903938914,1.0000001,0.0002261727
529,0.541437091607405,1.0,0.0011399104
530,0.5214292590181469,1.0,0.0002261727
531,0.5769712139347698,1.0,0.00026236035
532,0.3808999365621598,0.99999994,0.0004342516
533,0.2878317925890619,1.0,0.0024245714
534,0.3936321833653019,1.0,0.00070565887
535,0.4278731074978607,1.0,0.0011580043
536,0.3887850297988859,1.0,0.00038901705
537,0.4790412322398414,1.0,0.0006785181
538,0.4405371453286831,1.0000001,0.0018003348
539,0.2617134560573141,1.0,0.00057900214
540,0.3795125381817544,1.0,0.00015379745
541,0.4142518417514398,0.99999994,0.00015379745
542,0.4085305266096818,1.0,2.7140724e-05
