feature_id,identifiability_score,decoder_norm,activation_frequency
245,0.9081677764524928,0.77125037,0.0023733964
246,0.7259455547059375,0.9272734,0.0006922406
247,0.7536456711050756,0.94954157,0.0043871873
248,0.9932723198635852,0.524545,0.008306887
249,0.9999982499932962,0.081694245,0.0048726546
250,0.9131386352134744,1.0543884,0.0008360828
251,0.8894684879986262,0.656485,0.0016991361
252,0.827891375547608,0.717484,0.012163657
253,0.8728664013587439,0.7220021,0.006706643
254,0.8602182615046959,0.64548635,0.004162434
255,0.950432035919306,0.7134876,0.00017980275
256,0.917023495062099,0.7802652,0.0063380473
257,0.933075206596068,0.40957135,0.0006922406
258,0.9999992193251735,0.06543365,0.009457625
259,0.729607786130269,0.7065901,0.0078663705
260,0.815675384239182,0.79085475,0.0028948244
261,0.999939603007348,0.057283822,0.0044051674
262,0.8280185014593304,0.5307709,0.012145677
263,0.8398900872495395,0.81437314,0.002490268
264,0.9110289413099926,0.5396645,0.012334469
265,0.859529585531791,0.8935682,0.0040905126
266,0.9527901774006436,0.760127,0.0006652702
267,0.8020393053969157,1.15274,0.0007282012
268,0.9588533793905716,0.8019558,0.0007371913
269,0.738222957901778,0.89032394,0.003730907
270,0.7883031625017085,1.2024796,0.00046748717
271,0.9999980130778968,0.082459465,0.004953566
272,0.9926303650890402,0.22820461,0.010815136
273,0.8674034743202786,0.8815436,0.007569696
274,0.7492757811421931,0.85654205,0.0027060315
275,0.8038200700110805,0.93320525,0.005412063
276,0.9963889999913972,0.73133075,0.00011687179
277,0.8106261181193489,0.81005555,0.0005394083
278,0.8104757251310963,0.77129924,0.0010788166
279,0.7658601050417573,0.7631737,0.0021576332
280,0.7860745941139488,0.83349186,0.0018339881
281,0.6172644905401907,1.1014651,0.0021306626
282,0.8057855715892392,0.8882258,0.00029667455
283,0.968517426177118,0.4415998,0.0022475345
284,0.9269288401190074,0.8186337,0.0018160079
285,0.994441428917576,0.6763216,0.00017081262
286,0.9556356644630476,0.50682074,0.0039017198
287,0.8366597221901596,0.7496044,0.0031015975
288,0.7545004108278868,0.84885645,0.005681767
289,0.9273533997557938,0.37915254,0.004252335
290,0.6988432332717432,0.978048,0.0006203195
291,0.8643505165087535,0.87287885,0.0
292,0.9509582372250732,0.593473,0.0010338658
293,0.919780190259202,0.9264711,0.0005933491
294,0.7699758488111499,1.0767592,0.000719211
295,0.9954442286432326,0.33715892,0.009178931
296,0.7294080997943979,0.9167687,0.006221175
297,0.8413826078612405,0.665596,0.0033802919
298,0.9051139001311634,0.7302949,0.0016811558
299,0.7179490649299278,0.7837351,0.0075517157
300,0.8274539266478952,0.86312824,0.0042073843
301,0.9999995338200566,0.069190644,0.009475606
302,0.7354202231428487,0.8426892,0.0045849704
303,0.5673248438950168,1.2872468,0.00022475344
304,0.5632536012316509,0.996361,0.00024273372
305,0.9503972371813948,0.732303,0.0008360828
306,0.8561021089352474,1.17721,0.0018339881
307,0.9988147610066896,0.21826838,0.03704836
308,0.8497117595100464,0.9744524,0.002472288
309,0.8961204458504897,0.6674712,0.0019238895
310,0.5875540795937443,1.2273676,0.0007102209
311,0.8557882333693098,0.90218467,3.596055e-05
312,0.9425063856346044,0.7654961,0.00044051674
313,0.700654692833521,0.9123642,0.0043602167
314,0.7338656345415442,0.7679506,0.0019328797
315,0.7828240440954395,1.034737,0.00013485207
316,0.5247745202378613,1.1245941,0.0008540631
317,0.8474701371274096,1.070585,0.000719211
318,0.7991919186507732,0.77821386,0.007974252
